user_id,product_id,product_name,category,rating,timestamp
U00702,P0131,HP Football,Sports,5,2025-10-06 15:38:25
U00181,P0048,LG Business Book,Books,5,2026-01-28 15:38:25
U00661,P0080,Apple Badminton Racket,Sports,4,2025-12-08 15:38:25
U00343,P0107,Puma Camera,Electronics,5,2025-10-17 15:38:25
U00045,P0191,HP Headphones,Electronics,3,2025-09-26 15:38:25
U00181,P0045,Nike Fiction,Books,3,2025-10-02 15:38:25
U00119,P0144,Dell Dinner Set,Home & Kitchen,4,2025-10-20 15:38:25
U00607,P0089,Dell Skincare Kit,Beauty,4,2025-08-21 15:38:25
U00920,P0030,Generic Remote Car,Toys,5,2025-11-19 15:38:25
U00234,P0022,Nike Perfume,Beauty,5,2025-12-21 15:38:25
U00385,P0139,Nike Headphones,Electronics,1,2025-09-14 15:38:25
U00497,P0020,Dell Puzzle,Toys,4,2025-12-17 15:38:25
U00951,P0041,Dell Rice,Grocery,3,2025-11-07 15:38:25
U00140,P0181,Nike Tea,Grocery,3,2025-11-11 15:38:25
U00999,P0073,Nike Shampoo,Beauty,4,2026-02-02 15:38:25
U00709,P0086,Nike Vacuum Cleaner,Home & Kitchen,4,2026-01-13 15:38:25
U00873,P0114,Dell Cricket Bat,Sports,4,2025-11-15 15:38:25
U00226,P0175,LG Novel,Books,4,2025-08-31 15:38:25
U00976,P0018,Apple Badminton Racket,Sports,3,2025-09-22 15:38:25
U00876,P0075,HP T-Shirt,Fashion,4,2025-09-30 15:38:25
U00501,P0108,Puma Cookbook,Books,2,2025-10-12 15:38:25
U00858,P0025,Generic Badminton Racket,Sports,3,2025-10-24 15:38:25
U00754,P0055,Apple Camera,Electronics,2,2025-10-22 15:38:25
U00594,P0045,Nike Fiction,Books,5,2026-01-03 15:38:25
U00936,P0160,Nike Novel,Books,3,2026-01-30 15:38:25
U00042,P0064,LG Cooking Oil,Grocery,4,2025-10-04 15:38:25
U00035,P0168,Generic Coffee,Grocery,4,2025-08-16 15:38:25
U00842,P0082,Nike Bed Sheet,Home & Kitchen,4,2026-01-20 15:38:25
U00572,P0021,LG Face Cream,Beauty,4,2025-10-29 15:38:25
U00973,P0019,LG Dinner Set,Home & Kitchen,4,2025-12-11 15:38:25
U00664,P0071,Generic Shoes,Fashion,1,2025-08-23 15:38:25
U00313,P0092,Dell Dress,Fashion,4,2025-09-17 15:38:25
U00766,P0130,Nike Coffee,Grocery,5,2025-10-15 15:38:25
U00791,P0036,Dell Badminton Racket,Sports,5,2025-12-25 15:38:25
U00809,P0097,Samsung Shoes,Fashion,4,2025-08-14 15:38:25
U00649,P0013,LG Skincare Kit,Beauty,5,2025-11-04 15:38:25
U00915,P0138,Generic Gaming Console,Electronics,5,2025-11-27 15:38:25
U00437,P0178,LG Biography,Books,4,2025-09-07 15:38:25
U00556,P0058,Apple Cooking Oil,Grocery,4,2025-08-19 15:38:25
U00083,P0197,Generic Tea,Grocery,4,2026-01-27 15:38:25
U00528,P0122,Puma Shoes,Fashion,4,2026-01-28 15:38:25
U00114,P0176,LG Snacks,Grocery,4,2026-01-31 15:38:25
U00375,P0111,Puma Puzzle,Toys,5,2025-08-14 15:38:25
U00069,P0170,Generic Biography,Books,5,2026-01-06 15:38:25
U00343,P0037,Sony Bed Sheet,Home & Kitchen,3,2025-10-11 15:38:25
U00756,P0192,HP Shoes,Fashion,4,2025-08-15 15:38:25
U00215,P0186,Nike Shampoo,Beauty,4,2025-11-20 15:38:25
U00362,P0145,Generic Doll,Toys,4,2025-10-25 15:38:25
U00284,P0061,LG Coffee,Grocery,4,2025-10-18 15:38:25
U00498,P0043,Dell Bed Sheet,Home & Kitchen,5,2025-10-13 15:38:25
U00727,P0144,Dell Dinner Set,Home & Kitchen,5,2025-11-28 15:38:25
U00463,P0092,Dell Dress,Fashion,5,2025-08-17 15:38:25
U00829,P0173,Nike Dumbbell Set,Sports,5,2025-12-24 15:38:25
U00914,P0157,Sony Sunglasses,Fashion,1,2025-11-02 15:38:25
U00920,P0149,Puma Puzzle,Toys,5,2026-01-22 15:38:25
U00112,P0163,Adidas Jacket,Fashion,3,2026-01-04 15:38:25
U00509,P0041,Dell Rice,Grocery,4,2025-09-03 15:38:25
U00024,P0016,HP Puzzle,Toys,5,2025-09-25 15:38:25
U00955,P0113,Sony Building Blocks,Toys,4,2025-10-20 15:38:25
U00756,P0145,Generic Doll,Toys,4,2026-01-25 15:38:25
U00023,P0090,Nike Mixer Grinder,Home & Kitchen,2,2025-09-30 15:38:25
U00661,P0174,Samsung Football,Sports,5,2025-08-27 15:38:25
U00662,P0088,Sony T-Shirt,Fashion,3,2025-08-24 15:38:25
U00714,P0180,Dell Building Blocks,Toys,5,2025-10-16 15:38:25
U00312,P0146,Puma Handbag,Fashion,5,2025-11-24 15:38:25
U00176,P0128,Generic Perfume,Beauty,2,2025-11-07 15:38:25
U00995,P0076,Dell T-Shirt,Fashion,5,2026-01-04 15:38:25
U00362,P0043,Dell Bed Sheet,Home & Kitchen,5,2025-09-05 15:38:25
U00947,P0101,Dell Dumbbell Set,Sports,5,2025-12-26 15:38:25
U00997,P0005,LG Tablet,Electronics,5,2025-08-24 15:38:25
U00814,P0125,Puma Sunglasses,Fashion,4,2026-01-31 15:38:25
U00325,P0047,Apple Self-Help Book,Books,4,2025-11-08 15:38:25
U00189,P0134,Sony Jeans,Fashion,5,2025-08-24 15:38:25
U00325,P0160,Nike Novel,Books,2,2025-10-19 15:38:25
U00553,P0172,HP Shampoo,Beauty,4,2026-01-10 15:38:25
U00943,P0048,LG Business Book,Books,5,2026-01-04 15:38:25
U00971,P0012,Dell Action Figure,Toys,4,2026-02-09 15:38:25
U00994,P0098,HP Self-Help Book,Books,5,2025-11-18 15:38:25
U00663,P0167,Dell Football,Sports,3,2025-11-28 15:38:25
U00993,P0069,Apple Biography,Books,5,2025-09-17 15:38:25
U00683,P0047,Apple Self-Help Book,Books,5,2025-10-20 15:38:25
U00347,P0154,Apple Curtains,Home & Kitchen,5,2026-01-31 15:38:25
U00143,P0110,Nike Handbag,Fashion,3,2026-02-04 15:38:25
U00412,P0151,LG Headphones,Electronics,4,2025-11-11 15:38:25
U00095,P0097,Samsung Shoes,Fashion,5,2025-12-23 15:38:25
U00598,P0055,Apple Camera,Electronics,5,2025-12-01 15:38:25
U00201,P0144,Dell Dinner Set,Home & Kitchen,5,2025-10-19 15:38:25
U00694,P0197,Generic Tea,Grocery,3,2025-10-02 15:38:25
U00404,P0144,Dell Dinner Set,Home & Kitchen,4,2025-09-09 15:38:25
U00524,P0104,Apple Running Shoes,Sports,5,2025-11-10 15:38:25
U00408,P0044,Dell Board Game,Toys,5,2025-11-08 15:38:25
U00396,P0074,Adidas Cricket Bat,Sports,4,2025-11-13 15:38:25
U00316,P0097,Samsung Shoes,Fashion,5,2026-01-19 15:38:25
U00221,P0035,Apple Dinner Set,Home & Kitchen,3,2025-10-27 15:38:25
U00823,P0084,Apple Running Shoes,Sports,3,2025-10-25 15:38:25
U00747,P0005,LG Tablet,Electronics,2,2025-09-13 15:38:25
U00613,P0137,Puma Laptop,Electronics,4,2025-10-12 15:38:25
U00889,P0191,HP Headphones,Electronics,4,2025-09-12 15:38:25
U00775,P0018,Apple Badminton Racket,Sports,3,2025-08-31 15:38:25
U00937,P0193,Sony Laptop,Electronics,3,2025-10-15 15:38:25
U00728,P0130,Nike Coffee,Grocery,5,2025-12-21 15:38:25
U00191,P0012,Dell Action Figure,Toys,3,2025-10-08 15:38:25
U00044,P0019,LG Dinner Set,Home & Kitchen,3,2025-09-14 15:38:25
U00312,P0075,HP T-Shirt,Fashion,5,2025-12-15 15:38:25
U00028,P0070,Generic Business Book,Books,2,2025-11-26 15:38:25
U00979,P0088,Sony T-Shirt,Fashion,5,2026-01-10 15:38:25
U00670,P0009,Apple Face Cream,Beauty,4,2025-12-27 15:38:25
U00504,P0152,Samsung Gaming Console,Electronics,4,2026-02-03 15:38:25
U00123,P0129,HP Doll,Toys,3,2026-01-24 15:38:25
U00614,P0048,LG Business Book,Books,4,2025-09-19 15:38:25
U00447,P0119,LG Face Cream,Beauty,4,2025-10-12 15:38:25
U00998,P0041,Dell Rice,Grocery,3,2025-10-02 15:38:25
U00751,P0052,HP Cooking Oil,Grocery,5,2025-12-31 15:38:25
U00596,P0163,Adidas Jacket,Fashion,4,2025-08-17 15:38:25
U00139,P0082,Nike Bed Sheet,Home & Kitchen,3,2025-11-10 15:38:25
U00430,P0156,Generic Dinner Set,Home & Kitchen,5,2026-01-29 15:38:25
U00297,P0045,Nike Fiction,Books,5,2026-01-22 15:38:25
U00527,P0008,Sony Lipstick,Beauty,5,2026-01-17 15:38:25
U00614,P0134,Sony Jeans,Fashion,4,2025-11-22 15:38:25
U00847,P0044,Dell Board Game,Toys,4,2025-12-03 15:38:25
U00702,P0074,Adidas Cricket Bat,Sports,4,2025-09-27 15:38:25
U00594,P0040,Apple Business Book,Books,3,2026-01-06 15:38:25
U00531,P0038,Adidas Tablet,Electronics,5,2025-10-28 15:38:25
U00349,P0109,Adidas Skincare Kit,Beauty,2,2025-12-17 15:38:25
U00159,P0177,Samsung Coffee,Grocery,5,2025-09-20 15:38:25
U00629,P0133,Adidas Cookbook,Books,5,2025-09-27 15:38:25
U00730,P0153,Generic Novel,Books,5,2026-01-12 15:38:25
U00428,P0038,Adidas Tablet,Electronics,3,2026-01-08 15:38:25
U00946,P0074,Adidas Cricket Bat,Sports,4,2025-08-18 15:38:25
U00372,P0047,Apple Self-Help Book,Books,4,2025-09-11 15:38:25
U00536,P0146,Puma Handbag,Fashion,3,2025-11-25 15:38:25
U00030,P0069,Apple Biography,Books,2,2026-01-09 15:38:25
U00878,P0078,Nike Cookbook,Books,5,2025-11-24 15:38:25
U00129,P0174,Samsung Football,Sports,5,2025-10-25 15:38:25
U00708,P0064,LG Cooking Oil,Grocery,2,2026-02-06 15:38:25
U00794,P0143,Sony Building Blocks,Toys,4,2025-12-22 15:38:25
U00111,P0115,LG Dumbbell Set,Sports,5,2025-09-12 15:38:25
U00061,P0006,HP Board Game,Toys,5,2026-01-30 15:38:25
U00068,P0009,Apple Face Cream,Beauty,3,2026-01-17 15:38:25
U00802,P0045,Nike Fiction,Books,5,2025-09-13 15:38:25
U00923,P0145,Generic Doll,Toys,5,2026-02-03 15:38:25
U00093,P0023,HP Shampoo,Beauty,5,2025-12-01 15:38:25
U00972,P0141,LG Biography,Books,4,2025-10-05 15:38:25
U00800,P0167,Dell Football,Sports,2,2025-09-18 15:38:25
U00070,P0083,Nike Shampoo,Beauty,5,2026-02-07 15:38:25
U00542,P0124,Samsung Self-Help Book,Books,3,2025-11-30 15:38:25
U00176,P0001,Nike T-Shirt,Fashion,4,2026-01-16 15:38:25
U00947,P0084,Apple Running Shoes,Sports,5,2025-10-12 15:38:25
U00376,P0114,Dell Cricket Bat,Sports,3,2025-08-22 15:38:25
U00981,P0014,LG Camera,Electronics,5,2025-11-05 15:38:25
U00435,P0070,Generic Business Book,Books,4,2026-01-13 15:38:25
U00780,P0013,LG Skincare Kit,Beauty,2,2026-01-13 15:38:25
U00533,P0139,Nike Headphones,Electronics,5,2025-08-14 15:38:25
U00296,P0080,Apple Badminton Racket,Sports,3,2025-11-19 15:38:25
U00506,P0077,Adidas Yoga Mat,Sports,4,2025-09-10 15:38:25
U00754,P0090,Nike Mixer Grinder,Home & Kitchen,5,2025-10-20 15:38:25
U00232,P0057,Puma Cooking Oil,Grocery,4,2025-10-24 15:38:25
U00194,P0178,LG Biography,Books,5,2025-10-12 15:38:25
U00962,P0162,Puma Skincare Kit,Beauty,3,2025-08-22 15:38:25
U00504,P0002,Apple Vacuum Cleaner,Home & Kitchen,4,2025-09-30 15:38:25
U00675,P0036,Dell Badminton Racket,Sports,3,2025-11-01 15:38:25
U00411,P0041,Dell Rice,Grocery,5,2025-12-29 15:38:25
U00067,P0123,Puma Fiction,Books,3,2025-12-21 15:38:25
U00610,P0077,Adidas Yoga Mat,Sports,3,2025-12-13 15:38:25
U00859,P0167,Dell Football,Sports,4,2025-09-15 15:38:25
U00608,P0052,HP Cooking Oil,Grocery,5,2025-08-30 15:38:25
U00966,P0033,Nike Face Cream,Beauty,4,2025-09-09 15:38:25
U00973,P0029,Puma Vacuum Cleaner,Home & Kitchen,4,2025-12-01 15:38:25
U00151,P0100,Nike Puzzle,Toys,2,2025-12-08 15:38:25
U00502,P0171,Samsung Puzzle,Toys,5,2026-01-07 15:38:25
U00031,P0107,Puma Camera,Electronics,3,2026-01-24 15:38:25
U00511,P0052,HP Cooking Oil,Grocery,5,2025-11-05 15:38:25
U00620,P0020,Dell Puzzle,Toys,3,2025-09-04 15:38:25
U00639,P0026,LG Puzzle,Toys,3,2025-09-30 15:38:25
U00786,P0120,Sony Self-Help Book,Books,4,2025-11-27 15:38:25
U00678,P0047,Apple Self-Help Book,Books,5,2025-09-25 15:38:25
U00352,P0100,Nike Puzzle,Toys,4,2026-02-06 15:38:25
U00976,P0185,LG Running Shoes,Sports,5,2026-01-11 15:38:25
U00393,P0115,LG Dumbbell Set,Sports,5,2025-10-20 15:38:25
U00471,P0034,Nike Rice,Grocery,3,2025-08-26 15:38:25
U00882,P0068,Generic Mixer Grinder,Home & Kitchen,5,2025-12-30 15:38:25
U00504,P0019,LG Dinner Set,Home & Kitchen,4,2025-11-03 15:38:25
U00500,P0020,Dell Puzzle,Toys,4,2025-10-08 15:38:25
U00676,P0145,Generic Doll,Toys,5,2025-10-13 15:38:25
U00488,P0187,Samsung Bed Sheet,Home & Kitchen,3,2026-01-27 15:38:25
U00401,P0029,Puma Vacuum Cleaner,Home & Kitchen,5,2025-11-06 15:38:25
U00632,P0198,Generic Football,Sports,5,2025-11-30 15:38:25
U00329,P0136,Dell Puzzle,Toys,5,2026-01-09 15:38:25
U00598,P0051,Dell Cooking Oil,Grocery,5,2025-11-15 15:38:25
U00390,P0057,Puma Cooking Oil,Grocery,4,2025-11-11 15:38:25
U00422,P0134,Sony Jeans,Fashion,5,2025-12-09 15:38:25
U00241,P0052,HP Cooking Oil,Grocery,5,2025-08-18 15:38:25
U00068,P0034,Nike Rice,Grocery,2,2025-12-29 15:38:25
U00021,P0198,Generic Football,Sports,3,2025-08-26 15:38:25
U00885,P0049,Apple Laptop,Electronics,5,2025-10-26 15:38:25
U00274,P0134,Sony Jeans,Fashion,4,2026-02-05 15:38:25
U00325,P0089,Dell Skincare Kit,Beauty,4,2025-09-17 15:38:25
U00101,P0020,Dell Puzzle,Toys,2,2025-08-22 15:38:25
U00211,P0158,Samsung Jacket,Fashion,5,2025-08-24 15:38:25
U00348,P0050,Dell Face Cream,Beauty,4,2025-10-22 15:38:25
U00207,P0178,LG Biography,Books,5,2026-01-22 15:38:25
U00861,P0097,Samsung Shoes,Fashion,2,2025-12-05 15:38:25
U00049,P0073,Nike Shampoo,Beauty,5,2025-12-15 15:38:25
U00640,P0140,Dell Doll,Toys,1,2025-09-15 15:38:25
U00098,P0067,Dell Mixer Grinder,Home & Kitchen,4,2025-09-18 15:38:25
U00821,P0042,HP Vacuum Cleaner,Home & Kitchen,4,2025-11-14 15:38:25
U00815,P0090,Nike Mixer Grinder,Home & Kitchen,5,2025-10-04 15:38:25
U00824,P0013,LG Skincare Kit,Beauty,5,2025-11-22 15:38:25
U00205,P0098,HP Self-Help Book,Books,4,2025-10-02 15:38:25
U00465,P0139,Nike Headphones,Electronics,5,2026-02-06 15:38:25
U00643,P0193,Sony Laptop,Electronics,5,2025-09-16 15:38:25
U00512,P0160,Nike Novel,Books,5,2025-10-14 15:38:25
U00275,P0099,Samsung Self-Help Book,Books,4,2025-09-06 15:38:25
U00874,P0078,Nike Cookbook,Books,3,2025-09-19 15:38:25
U00745,P0059,Dell T-Shirt,Fashion,5,2025-11-09 15:38:25
U00474,P0065,Dell Tablet,Electronics,3,2025-08-19 15:38:25
U00784,P0153,Generic Novel,Books,4,2025-11-21 15:38:25
U00881,P0062,Puma Laptop,Electronics,1,2025-12-20 15:38:25
U00867,P0172,HP Shampoo,Beauty,5,2025-08-29 15:38:25
U00165,P0033,Nike Face Cream,Beauty,5,2025-10-30 15:38:25
U00245,P0138,Generic Gaming Console,Electronics,3,2025-12-10 15:38:25
U00817,P0182,LG Handbag,Fashion,3,2025-09-20 15:38:25
U00447,P0002,Apple Vacuum Cleaner,Home & Kitchen,5,2025-12-21 15:38:25
U00164,P0197,Generic Tea,Grocery,3,2025-12-01 15:38:25
U00675,P0044,Dell Board Game,Toys,5,2026-01-31 15:38:25
U00987,P0069,Apple Biography,Books,4,2026-01-27 15:38:25
U00881,P0076,Dell T-Shirt,Fashion,3,2025-11-26 15:38:25
U00888,P0077,Adidas Yoga Mat,Sports,5,2025-11-09 15:38:25
U00688,P0188,Sony Badminton Racket,Sports,3,2026-01-06 15:38:25
U00242,P0075,HP T-Shirt,Fashion,5,2026-01-11 15:38:25
U00535,P0102,Apple Face Cream,Beauty,5,2025-09-29 15:38:25
U00258,P0103,Generic Yoga Mat,Sports,3,2025-09-10 15:38:25
U00126,P0179,Dell Perfume,Beauty,3,2025-09-14 15:38:25
U00755,P0055,Apple Camera,Electronics,5,2025-12-12 15:38:25
U00958,P0079,Dell Football,Sports,3,2025-12-28 15:38:25
U00220,P0010,Generic Lipstick,Beauty,3,2025-12-07 15:38:25
U00884,P0152,Samsung Gaming Console,Electronics,4,2025-11-07 15:38:25
U00717,P0181,Nike Tea,Grocery,3,2025-10-25 15:38:25
U00487,P0046,Dell Perfume,Beauty,5,2026-01-04 15:38:25
U00372,P0141,LG Biography,Books,4,2025-11-24 15:38:25
U00022,P0168,Generic Coffee,Grocery,5,2026-02-02 15:38:25
U00862,P0103,Generic Yoga Mat,Sports,4,2026-01-28 15:38:25
U00708,P0067,Dell Mixer Grinder,Home & Kitchen,4,2025-12-08 15:38:25
U00566,P0043,Dell Bed Sheet,Home & Kitchen,5,2025-08-15 15:38:25
U00372,P0075,HP T-Shirt,Fashion,4,2025-09-27 15:38:25
U00888,P0079,Dell Football,Sports,4,2026-02-08 15:38:25
U00932,P0130,Nike Coffee,Grocery,5,2025-12-07 15:38:25
U00309,P0004,LG Jeans,Fashion,5,2025-12-12 15:38:25
U00305,P0098,HP Self-Help Book,Books,5,2025-10-21 15:38:25
U00647,P0200,Apple Badminton Racket,Sports,5,2025-08-30 15:38:25
U00417,P0068,Generic Mixer Grinder,Home & Kitchen,3,2026-01-21 15:38:25
U00843,P0028,Apple Gaming Console,Electronics,3,2025-10-28 15:38:25
U00949,P0033,Nike Face Cream,Beauty,4,2026-01-16 15:38:25
U00845,P0005,LG Tablet,Electronics,4,2026-01-25 15:38:25
U00361,P0097,Samsung Shoes,Fashion,5,2025-09-23 15:38:25
U00756,P0135,LG Vacuum Cleaner,Home & Kitchen,5,2026-01-28 15:38:25
U00657,P0074,Adidas Cricket Bat,Sports,5,2025-08-30 15:38:25
U00140,P0176,LG Snacks,Grocery,4,2025-11-24 15:38:25
U00322,P0063,HP Puzzle,Toys,3,2025-12-09 15:38:25
U00529,P0036,Dell Badminton Racket,Sports,4,2025-08-28 15:38:25
U00782,P0030,Generic Remote Car,Toys,5,2025-10-28 15:38:25
U00812,P0027,HP Dinner Set,Home & Kitchen,3,2026-01-07 15:38:25
U00267,P0149,Puma Puzzle,Toys,5,2025-11-19 15:38:25
U00819,P0179,Dell Perfume,Beauty,3,2025-11-08 15:38:25
U00187,P0123,Puma Fiction,Books,4,2025-09-17 15:38:25
U00230,P0006,HP Board Game,Toys,3,2025-09-21 15:38:25
U00663,P0183,LG Pressure Cooker,Home & Kitchen,4,2026-01-19 15:38:25
U00998,P0024,Nike Cooking Oil,Grocery,4,2025-12-29 15:38:25
U00051,P0034,Nike Rice,Grocery,4,2025-12-06 15:38:25
U00153,P0015,LG Sunglasses,Fashion,4,2025-09-18 15:38:25
U00121,P0148,HP Shampoo,Beauty,5,2025-10-17 15:38:25
U00848,P0182,LG Handbag,Fashion,3,2025-12-20 15:38:25
U00196,P0172,HP Shampoo,Beauty,5,2025-12-04 15:38:25
U00295,P0006,HP Board Game,Toys,3,2025-10-23 15:38:25
U00877,P0078,Nike Cookbook,Books,4,2025-11-30 15:38:25
U00745,P0148,HP Shampoo,Beauty,4,2025-10-29 15:38:25
U00812,P0001,Nike T-Shirt,Fashion,4,2025-12-05 15:38:25
U00242,P0198,Generic Football,Sports,5,2025-11-08 15:38:25
U00597,P0143,Sony Building Blocks,Toys,4,2026-02-08 15:38:25
U00481,P0039,Nike Dress,Fashion,4,2025-08-17 15:38:25
U00408,P0142,Puma Rice,Grocery,5,2025-10-25 15:38:25
U00754,P0097,Samsung Shoes,Fashion,3,2025-09-21 15:38:25
U00061,P0068,Generic Mixer Grinder,Home & Kitchen,5,2025-10-13 15:38:25
U00931,P0187,Samsung Bed Sheet,Home & Kitchen,5,2025-08-23 15:38:25
U00991,P0199,LG Sunglasses,Fashion,4,2026-01-30 15:38:25
U00006,P0052,HP Cooking Oil,Grocery,5,2025-11-25 15:38:25
U00405,P0173,Nike Dumbbell Set,Sports,3,2025-09-20 15:38:25
U00043,P0002,Apple Vacuum Cleaner,Home & Kitchen,4,2025-10-05 15:38:25
U00505,P0136,Dell Puzzle,Toys,5,2026-01-08 15:38:25
U00092,P0003,Puma Jacket,Fashion,5,2026-01-05 15:38:25
U00267,P0136,Dell Puzzle,Toys,3,2026-01-09 15:38:25
U00512,P0056,LG Face Cream,Beauty,5,2025-11-10 15:38:25
U00949,P0043,Dell Bed Sheet,Home & Kitchen,5,2025-12-05 15:38:25
U00628,P0180,Dell Building Blocks,Toys,5,2025-10-01 15:38:25
U00321,P0048,LG Business Book,Books,3,2025-10-08 15:38:25
U00783,P0041,Dell Rice,Grocery,4,2025-08-26 15:38:25
U00652,P0094,Sony Self-Help Book,Books,1,2026-01-03 15:38:25
U00056,P0002,Apple Vacuum Cleaner,Home & Kitchen,3,2025-12-06 15:38:25
U00168,P0068,Generic Mixer Grinder,Home & Kitchen,3,2025-10-07 15:38:25
U00042,P0069,Apple Biography,Books,5,2025-09-20 15:38:25
U00497,P0181,Nike Tea,Grocery,3,2026-01-04 15:38:25
U00127,P0075,HP T-Shirt,Fashion,4,2025-11-30 15:38:25
U00185,P0084,Apple Running Shoes,Sports,4,2025-12-03 15:38:25
U00577,P0059,Dell T-Shirt,Fashion,4,2025-09-14 15:38:25
U00995,P0015,LG Sunglasses,Fashion,5,2025-12-26 15:38:25
U00427,P0101,Dell Dumbbell Set,Sports,2,2025-10-06 15:38:25
U00694,P0028,Apple Gaming Console,Electronics,4,2025-11-30 15:38:25
U00698,P0123,Puma Fiction,Books,2,2025-11-07 15:38:25
U00605,P0058,Apple Cooking Oil,Grocery,2,2025-11-20 15:38:25
U00158,P0080,Apple Badminton Racket,Sports,4,2025-08-26 15:38:25
U00492,P0177,Samsung Coffee,Grocery,5,2025-09-11 15:38:25
U00674,P0124,Samsung Self-Help Book,Books,5,2025-08-27 15:38:25
U00638,P0032,Dell Handbag,Fashion,3,2025-09-18 15:38:25
U00133,P0173,Nike Dumbbell Set,Sports,3,2025-08-30 15:38:25
U00290,P0188,Sony Badminton Racket,Sports,3,2026-01-23 15:38:25
U00561,P0157,Sony Sunglasses,Fashion,3,2025-10-31 15:38:25
U00262,P0178,LG Biography,Books,5,2025-10-31 15:38:25
U00092,P0059,Dell T-Shirt,Fashion,4,2025-11-03 15:38:25
U00799,P0072,LG Lipstick,Beauty,5,2025-08-27 15:38:25
U00158,P0162,Puma Skincare Kit,Beauty,4,2025-10-23 15:38:25
U00754,P0180,Dell Building Blocks,Toys,3,2025-08-19 15:38:25
U00618,P0117,HP Business Book,Books,5,2025-11-08 15:38:25
U00525,P0049,Apple Laptop,Electronics,4,2025-11-03 15:38:25
U00488,P0102,Apple Face Cream,Beauty,5,2026-01-18 15:38:25
U00775,P0038,Adidas Tablet,Electronics,4,2025-12-25 15:38:25
U00445,P0126,Dell Rice,Grocery,3,2025-10-02 15:38:25
U00350,P0135,LG Vacuum Cleaner,Home & Kitchen,4,2025-08-29 15:38:25
U00703,P0138,Generic Gaming Console,Electronics,5,2025-09-29 15:38:25
U00645,P0067,Dell Mixer Grinder,Home & Kitchen,3,2025-10-14 15:38:25
U00448,P0004,LG Jeans,Fashion,5,2025-11-26 15:38:25
U00153,P0165,HP Hair Oil,Beauty,4,2025-11-26 15:38:25
U00862,P0192,HP Shoes,Fashion,4,2025-09-18 15:38:25
U00049,P0045,Nike Fiction,Books,5,2025-10-02 15:38:25
U00111,P0167,Dell Football,Sports,4,2025-10-15 15:38:25
U00677,P0083,Nike Shampoo,Beauty,5,2025-11-12 15:38:25
U00261,P0159,LG Remote Car,Toys,5,2026-02-06 15:38:25
U00117,P0088,Sony T-Shirt,Fashion,3,2025-12-26 15:38:25
U00864,P0038,Adidas Tablet,Electronics,3,2025-08-14 15:38:25
U00305,P0155,Nike Biography,Books,5,2025-08-23 15:38:25
U00461,P0182,LG Handbag,Fashion,4,2025-12-25 15:38:25
U00217,P0164,Apple Remote Car,Toys,5,2025-09-09 15:38:25
U00266,P0024,Nike Cooking Oil,Grocery,2,2025-09-27 15:38:25
U00019,P0008,Sony Lipstick,Beauty,3,2025-12-29 15:38:25
U00672,P0147,Samsung Cooking Oil,Grocery,5,2025-08-26 15:38:25
U00989,P0042,HP Vacuum Cleaner,Home & Kitchen,4,2025-11-25 15:38:25
U00634,P0049,Apple Laptop,Electronics,4,2025-08-18 15:38:25
U00690,P0123,Puma Fiction,Books,4,2025-11-25 15:38:25
U00090,P0081,Apple Bed Sheet,Home & Kitchen,3,2026-01-13 15:38:25
U00836,P0091,LG Headphones,Electronics,5,2026-02-04 15:38:25
U00215,P0092,Dell Dress,Fashion,3,2025-12-11 15:38:25
U00447,P0124,Samsung Self-Help Book,Books,5,2025-09-26 15:38:25
U00196,P0113,Sony Building Blocks,Toys,5,2026-01-04 15:38:25
U00486,P0016,HP Puzzle,Toys,3,2026-01-02 15:38:25
U00757,P0158,Samsung Jacket,Fashion,5,2025-10-13 15:38:25
U00021,P0075,HP T-Shirt,Fashion,4,2025-12-21 15:38:25
U00053,P0108,Puma Cookbook,Books,3,2025-10-23 15:38:25
U00426,P0019,LG Dinner Set,Home & Kitchen,4,2025-09-11 15:38:25
U00749,P0191,HP Headphones,Electronics,4,2025-10-09 15:38:25
U00410,P0114,Dell Cricket Bat,Sports,5,2025-09-07 15:38:25
U00958,P0115,LG Dumbbell Set,Sports,5,2025-10-09 15:38:25
U00238,P0003,Puma Jacket,Fashion,4,2025-10-25 15:38:25
U00591,P0152,Samsung Gaming Console,Electronics,3,2025-08-29 15:38:25
U00428,P0074,Adidas Cricket Bat,Sports,2,2025-09-04 15:38:25
U00962,P0046,Dell Perfume,Beauty,4,2025-10-22 15:38:25
U00022,P0158,Samsung Jacket,Fashion,5,2025-10-13 15:38:25
U00353,P0162,Puma Skincare Kit,Beauty,5,2025-09-13 15:38:25
U00931,P0090,Nike Mixer Grinder,Home & Kitchen,5,2025-08-26 15:38:25
U00480,P0167,Dell Football,Sports,4,2025-11-03 15:38:25
U00983,P0132,Apple Cricket Bat,Sports,5,2025-08-27 15:38:25
U00753,P0088,Sony T-Shirt,Fashion,4,2025-12-31 15:38:25
U00637,P0089,Dell Skincare Kit,Beauty,5,2026-01-19 15:38:25
U00684,P0137,Puma Laptop,Electronics,3,2026-01-01 15:38:25
U00621,P0134,Sony Jeans,Fashion,5,2025-10-07 15:38:25
U00311,P0052,HP Cooking Oil,Grocery,5,2026-02-06 15:38:25
U00368,P0167,Dell Football,Sports,3,2026-01-01 15:38:25
U00179,P0119,LG Face Cream,Beauty,5,2026-02-02 15:38:25
U00827,P0144,Dell Dinner Set,Home & Kitchen,4,2025-09-05 15:38:25
